adv_id	lat	lng	nombre_pieces	surface_habitable	loyer_mois
103370814	46.5124208	6.6411979	2	50	1220
103370842	47.343692	7.920776	3.5	77	1465
103370848	47.341504	7.910123	1	30	670
103370852	47.3257741	8.8064103	2.5	64	1510
103370855	45.8469241	8.997585	3.5	110	1800
103370858	47.1561022	9.0449856	4.5	104	1590
103370870	47.3703801	8.5521989	2.5	95	2900
103370871	47.3820249	8.5646662	3.5	135	5175
103370872	47.4847458	8.7628731	3.5	68	1485
103370875	47.16667	8.30197	4.5	126	2190
103370876	47.5220311	8.6690427	3.5	101	2180
103370878	47.527284	7.568049	5.5	95	1965
103370881	47.4915237	8.5025805	2.5	57	1285
103370892	47.302612	8.52202	2.5	60	1440
103370895	47.5579109	7.6017243	3	80	1820
103370917	47.364456	8.554644	3.5	144	5135
103370969	47.2013035	7.4522743	3.5	65	990
103370970	47.2013934	7.4522083	4.5	83	1250
103371006	47.56497	7.5957	2	54	1290
103371016	47.384844	8.508464	3.5	118	3130
103371020	47.32391	8.65991	2.5	45	1875
103371021	47.527447	7.567585	2	48	1245
103371025	47.182697	8.706376	2.5	60	2350
103371035	47.4655753	8.3299049	3.5	82	1705
103371040	47.51253	7.56011	3.5	101	2750
103371049	47.29014	8.5649	4	90	1875
103371065	47.5143961	7.967612	5.5	165	2300
103371068	47.262236	8.681782	4.5	111	2670
103371073	47.5140222	8.6428345	3.5	79	1680
103371077	47.4404728	8.6242793	3	66	1650
103371078	47.32391	8.65991	3.5	80	2390
103371080	47.491524	8.50258	3.5	71	1395
103371083	47.2976	8.5993	4.5	112	4850
103371086	47.414534	8.557996	4.5	147	1200
103371091	46.8610202	9.885261	4.5	90	1690
103371110	47.43256	9.39451	4.5	150	2680
103371127	47.4062785	8.4987447	5.5	176	5640
103371129	47.382097	8.543679	3.5	78	4250
103371133	46.7986154	7.1504451	2.5	60	1175
103371142	46.741118	7.286574	3.5	81	1250
103371146	46.7944899	7.2621144	4.5	103	1690
103371153	46.8166163	7.1730566	3.5	82	1353
103371155	46.8019173	7.1471131	4.5	125	2490
103371156	46.8019173	7.1471131	4.5	125	2490
103371158	46.8021034	7.1475099	4.5	111	2360
103371173	47.4668524	9.5909155	3.5	112	1520
103371174	47.097918	8.369512	4.5	110	1805
103371175	47.0608123	8.2799744	3	70	1298
103371191	47.5146048	7.5580087	4.5	110	2280
103371201	47.4039823	8.0075729	3.5	63	1560
103371205	47.422676	8.038523	1	30	757
103371208	47.344526	7.921253	4.5	121	1947
103371212	47.2773199	8.759592	4.5	120	1985
103371232	47.344239	8.701555	5.5	129	2490
103371252	47.55292	7.56924	3	65	1490
103371257	47.50474	8.71745	3	82	1670
103371259	47.250044	8.6301067	2	55	1395
103371272	47.544651	7.5600814	4.5	107	2900
103371289	47.6554	8.8554	5.5	157	2490
103371301	47.5443109	7.5962766	2	55	1280
103371306	47.25043	7.650023	4.5	82	1320
103371309	47.4133345	9.3538133	3.5	81	1300
103371318	47.695748	8.63523	1	15	650
103371334	47.49049	8.746586	4.5	109	2300
103371340	47.538171	7.558324	5.5	159	3135
103371346	47.5502505	7.8029075	4.5	101	1950
103371354	47.418937	8.581522	4.5	110	2484
103371382	47.257079	8.688665	5.5	175	4545
103371384	47.38005	8.52527	3	55	1790
103371387	46.8623674	9.5323296	3.5	80	1475
103371395	47.3597351	8.0367525	2.5	55	1150
103371397	47.540112	7.573433	3.5	86	1560
103371409	47.0869728	8.4329241	2.5	64	1610
103371418	46.0155354	8.9604388	5.5	130	2060
103371420	47.3381874	8.8564208	4.5	102	1990
103371428	47.358454	8.5824103	2.5	45	2300
103371442	47.3888576	8.552042	8	260	8700
103371448	47.379781	8.78756	1.5	25	700
103371452	47.2773153	8.143746	3.5	80	1185
103371453	47.3667965	8.0802293	1.5	54	869
103371454	47.2136658	7.5479691	3	62	1280
103371456	47.1315635	7.2193329	1	32	775
103371457	47.565708	7.595835	2.5	61	1256
103371460	47.566292	7.595962	2	50	1021
103371462	47.565606	7.595892	2.5	136	2116
103371463	47.231785	8.838492	4	94	1897
103371465	47.190125	7.397394	4	84	1050
103371466	47.1899811	7.3974999	2	46	710
103371474	47.0599672	7.621936	2.5	52	1040
103371478	47.5499702	7.5805647	2.5	49	1145
103371481	47.371567	8.870051	3.5	76	1505
103371482	47.195844	7.393127	3.5	68	1140
103371484	47.371567	8.870051	5.5	114	2084
103371486	47.2125463	7.7864861	3.5	81	1395
103371489	47.427575	8.474515	2	56	1645
103371492	46.690684	6.91328	3.5	83	1303
103371493	47.430441	8.47066	4.5	108	2225
103371495	47.5628686	7.563551	1	44	890
103371510	47.570911	7.591744	2.5	67	1430
103371512	47.566195	7.587925	1	28	696
103371516	46.4777634	6.4468318	3.5	72	1610
103371526	47.3296925	8.534573	4.5	110	2375
103371530	47.257079	8.688665	3.5	76	2258
103371542	47.256176	8.601308	4.5	90	1950
103371544	47.3611639	8.5629415	1.5	34	1350
103371546	47.454314	8.322595	2.5	50	900
103371558	47.463501	8.333589	4.5	94	1953
103371572	47.480856	7.749912	3.5	68	1280
103371580	47.415215	8.532039	4.5	104	2410
103371610	46.31986	6.966198	3.5	74	1310
103371614	46.394588	6.924942	4.5	106	1690
103371654	47.51794	8.5430614	3.5	85	1780
103371700	47.173257	8.6028302	3.5	137	2350
103371701	47.3524979	8.7032654	3.5	73	1663
103371702	47.5721424	8.5239331	4.5	94	1857
103371706	47.6826366	8.6190695	3.5	73	1295
103371734	47.230258	8.825017	2	35	1250
103371755	47.567553	7.589528	3.5	81	1690
103371756	47.551409	7.587649	3	76	1620
103371760	47.2081926	7.542995	3.5	89	1720
103371761	47.3090175	7.6874415	5.5	94	1450
103371762	47.520233	8.325444	4.5	110	1980
103371778	46.5265431	6.5937551	3.5	69	1810
103371781	47.410776	9.251962	4	80	1140
103371792	47.5711539	9.1019944	4.5	103	1575
103371795	47.551369	7.559341	3	65	1410
103371798	47.402876	8.0616	5.5	111	1640
103371803	47.550635	9.154396	3.5	65	1220
103371804	47.553944	7.614185	2	47	1220
103371807	47.288714	8.607075	3.5	87	3225
103371808	47.288714	8.607075	4.5	121	3880
103371810	47.367386	8.520863	1.5	20	1040
103371811	47.4979403	7.619816	3.5	95	1895
103371814	46.5624672	6.668748	5.5	150	3500
103371820	47.19303	8.53099	4.5	115	2800
103371821	46.95356	7.45673	3	106	2000
103371824	47.36429	8.55157	1	30	1562
103371826	47.454479	8.436381	4.5	89	1579
103371827	47.4543992	8.4373208	4.5	93	1723
103371840	47.52143	8.792671	1	23	465
103371841	47.4041	8.391464	3.5	72	1660
103371876	46.6725924	7.2939447	4.5	96	1360
103371883	47.1928934	8.4486437	4.5	125	2650
103371885	47.397055	8.422966	3.5	71	1890
103371886	47.0609873	8.2744747	4.5	115	1850
103371888	47.070897	8.290903	3	64	910
103371894	47.6479	9.17034	4.5	88	1665
103371896	47.4213147	8.5489433	2.5	68	1690
103371901	47.40533	8.493347	2.5	58	1595
103371933	47.01839	7.50807	4.5	97	1580
103371934	47.01841	7.50527	4	76	1350
103371935	46.9544548	8.0157042	3.5	80	1325
103371936	47.19089	8.855406	2.5	50	1480
103371937	47.19089	8.855406	4.5	163	3045
103371938	47.192134	8.852997	4.5	145	2610
103371939	47.203868	8.763679	3	63	1685
103371940	46.382992	6.229076	3	69	1710
103371941	46.511013	6.661259	4	74	1640
103371955	47.1752091	8.5312767	1	15	950
103371956	47.445638	8.593831	4.5	110	2550
103371960	47.4328836	8.4610037	4.5	86	1950
103371971	47.3190645	8.4169833	4.5	115	1840
103371972	47.499374	8.455478	4.5	150	2500
103371979	47.29579	8.60256	2.5	70	2300
103371986	47.350898	8.7047893	5.5	115	2520
103371988	47.426454	8.768581	4	81	1460
103371992	47.3582985	8.712405	3	65	1678
103371996	47.31314	7.930677	5.5	132	1670
103371997	46.4368796	6.9117756	4	132	4240
103372006	47.4108312	8.5590636	4.5	91	1790
103372012	47.3877268	8.7521963	5.5	214	2750
103372015	47.051416	8.3036494	3	66	1890
103372017	47.42443	8.535362	4	69	1766
103372036	46.5226173	6.5115134	5.5	142	3800
103372037	47.2175472	9.0209346	4.5	123	1730
103372042	47.4785386	7.6027823	3.5	68	1490
103372043	47.5370256	7.632247	5	98	1880
103372050	46.0104867	8.9658505	1	22	700
103372056	46.46867	6.83875	4.5	100	2390
103372057	47.411971	8.455872	4.5	100	1950
103372064	47.428653	8.480211	3.5	110	2250
103372070	46.938503	7.481272	4.5	107	2450
103372078	47.350889	8.37471	4.5	120	1870
103372080	47.4716	8.67298	4.5	115	2545
103372093	47.38785	8.12461	4.5	118	2055
103372097	45.9886591	8.9404848	4.5	118	2500
103372102	47.6842893	8.7517039	3.5	80	1200
103372103	45.9819624	8.941372	3	65	1790
103372105	47.4179785	8.580243	2	140	1199
103372111	46.7685057	10.1106785	6	176	2750
103372112	47.302264	8.561	2.5	62	1860
103372124	46.85293	6.85621	4	120	2200
103372133	47.1938432	8.4932013	6.5	120	2680
103372135	47.07147	7.30202	2.5	60	940
103372160	47.427274	8.5661268	4.5	123	1860
103372161	47.090592	8.27682	4.5	84	1700
103372162	47.2699086	8.3405297	3.5	79	1500
103372178	47.4526137	8.2831822	4.5	112	2289
103372179	47.4517	8.284175	4.5	112	2310
103372185	47.522248	7.559725	4.5	108	2850
103372191	47.50149	8.69458	2.5	74	1820
103372201	47.42306	8.41168	2.5	76	1715
103372205	47.4408556	8.6316596	3	65	1528
103372218	46.9468745	7.3780666	4.5	102	2350
103372223	47.4237835	8.301797	4.5	125	2190
103372233	47.360374	8.551606	3	93	3500
103372241	47.592702	7.654692	1	26	690
103372250	47.088741	8.27227	3.5	91	1457
103372260	47.03404	8.31005	2.5	46	1370
103372263	47.30892	8.52293	3.5	70	1650
103372281	47.51802	8.542187	2.5	85	1670
103372301	46.532222	6.611792	3.5	111	2230
103372314	46.987169	6.896253	3	57	1230
103372327	46.0195304	8.9630813	4.5	120	1990
103372331	47.403673	8.622559	3	70	1490
103372346	47.570758	7.575129	2	47	1170
103372349	47.2097294	7.5087579	4	99	1255
103372355	47.25369	8.606988	3.5	64	1695
103372366	47.5668583	7.836934	3.5	88	1590
103372367	47.363704	7.950074	3.5	62	1150
103372371	47.3287279	8.8122019	5.5	108	2114
103372372	47.382715	8.5425634	1	22	975
103372373	46.858665	9.519494	1.5	36	870
103372374	47.32428	8.659772	3.5	65	1597
103372378	47.445272	8.595	2.5	63	1555
103372379	47.21546	7.785298	3.5	73	1380
103372382	47.359633	8.584196	3.5	87	2400
103372384	47.435702	8.569647	2	46	1388
103372388	47.428744	8.618928	3.5	88	1802
103372390	47.363704	7.950074	4.5	70	1350
103372392	47.363811	7.950286	2.5	50	930
103372394	46.622917	7.055521	4.5	91	1425
103372397	47.3286713	8.8139337	3.5	85	2350
103372399	47.3828756	8.4836978	3.5	60	1766
103372400	47.328941	8.8132	4.5	107	2190
103372402	47.3862437	8.0619616	3	66	1485
103372413	47.3144571	8.5540079	3.5	85	1807
103372436	47.59255	7.654377	4	100	2460
103372440	47.441842	8.62492	3	66	1680
103372443	47.415452	8.445602	3	72	1720
103372446	47.359851	8.794202	4.5	95	1860
103372448	47.407619	9.329408	4	75	1420
103372450	47.2450028	8.5325058	2	57	1160
103372452	47.55182	7.550453	1	34	786
103372453	47.446714	8.581344	4	72	1695
103372454	47.383613	8.665165	2.5	65	1120
103372464	46.9321949	7.52773	4.5	93	1720
103372467	46.8631556	9.8906066	3.5	70	1970
103372474	46.820891	8.3908459	3.5	70	1470
103372481	47.409878	8.725419	3.5	105	1701
103372491	47.442345	9.406539	2.5	60	1305
103372494	47.440536	9.395981	4.5	119	2035
103372495	47.440992	9.395922	5.5	152	2360
103372498	46.853233	9.532359	4.5	135	2372
103372505	46.84897	9.5302869	3.5	74	1490
103372507	47.405528	8.330967	3.5	90	1470
103372511	47.565461	7.591582	1	16	140
103372519	47.542979	8.046518	3.5	81	1320
103372520	47.543476	8.047732	4.5	92	1375
103372528	47.557575	7.554355	4.5	103	2480
103372529	47.549564	7.601885	2	56	1435
103372532	47.4946217	8.2639556	4.5	99	1690
103372543	47.3611639	8.5629415	2.5	55	2400
103372545	47.043997	8.30765	2	49	1060
103372552	47.386282	9.291413	4.5	109	1440
103372553	47.5648218	7.5620806	3	65	1460
103372555	47.5620487	7.5805835	1	34	775
103372556	47.363628	8.550946	1	79	2410
103372557	47.363419	8.551166	1	108	3320
103372559	47.5405661	7.5987228	4.5	86	1870
103372561	47.552588	7.594375	2	44	1440
103372573	47.516735	8.641332	4.5	90	1750
103372575	47.176537	7.367064	3	65	1045
103372577	47.365385	7.905529	3.5	84	1170
103372580	47.063256	7.629806	3.5	70	1120
103372582	47.115913	7.8420848	3	67	1080
103372583	47.303136	7.928932	3.5	69	1130
103372588	46.848308	9.530359	2.5	30	1330
103372589	46.848308	9.530359	2.5	30	1045
103372590	47.2867315	7.9390791	2	45	865
103372592	46.017302	8.94955	3.5	113	2500
103372634	47.433686	8.572795	4	94	1990
103372687	46.4928632	6.7706214	2	54	1167
103372703	47.5448306	7.627759	4.5	120	2900
103372704	47.5716429	7.5962245	2.5	63	1150
103372705	47.5716429	7.5962245	3	63	1200
103372707	47.4034043	8.2151664	5.5	200	2700
103372713	47.424109	9.381497	4	90	1380
103372720	47.569309	7.594014	3	62	1370
103372721	47.5552242	7.6184029	1	32	750
103372727	47.0453881	7.6207942	3.5	102	1915
103372730	47.546083	7.574178	3	74	1265
103372742	47.5539357	7.5951891	1.5	48	1147
103372766	47.5614949	7.5984799	4	90	1920
103372774	47.5328767	7.5697093	3	74	1540
103372775	47.5328767	7.5697093	3	74	1487
103372776	47.42741	8.557223	3.5	125	1988
103372778	47.427504	8.557045	2.5	63	1526
103372779	47.4276886	8.5577053	3.5	87	1776
103372781	47.428376	8.558861	3.5	125	1961
103372785	47.415213	8.607711	5.5	160	3250
103372788	47.5533255	8.8789194	3.5	65	1155
103372792	46.7802975	6.6276283	3.5	78	1640
103372794	46.5361639	6.633384	4	104	2000
103372795	46.5368401	6.6559726	7.5	171	3200
103372796	46.5265431	6.5937551	2	51	1250
103372804	47.2855336	7.7033003	4.5	87	1450
103372805	47.125504	7.25137	2.5	70	950
103372807	47.37351	8.528681	1.5	35	1695
103372859	47.36389	8.229486	4.5	123	2045
103372860	47.36389	8.229486	4.5	124	2065
103372861	47.3877694	8.1798806	2.5	74	1800
103372862	47.363826	8.229083	4.5	124	2065
103372869	46.8047504	7.1576698	2	55	1239
103372874	46.801192	7.148401	1	30	881
103373144	46.1505019	5.9743701	4	71	1282
103373146	46.194286	6.147042	1	25	990
103373152	47.370725	8.546248	2	50	2550
103373155	47.474506	9.466961	3	68	950
103373156	47.704133	8.612932	3	60	1180
103373160	47.31314	7.930677	3.5	96	1340
103373171	47.2693519	8.6496346	4.5	100	2600
103373174	47.3332257	8.7723299	3	70	907
103373179	47.565137	7.577469	1	27	760
103373182	47.5549141	7.6268515	1	34	580
103373190	47.4031764	8.0440627	3	68	1290
103373192	47.3914034	9.3655182	4.5	98	1660
103373195	47.2880322	8.8566752	2	50	1052
103373211	47.4803893	8.7599649	5.5	120	3200
103373215	47.549448	7.601362	1	34	777
103373223	46.4722252	6.4278705	1.5	30	760
103373236	46.3630889	8.9666438	2.5	48	664
103373237	46.178376	8.8517731	4.5	99	1527
103373250	47.298797	8.531247	3.5	66	1675
103373257	47.38693	8.49436	3	74	1863
103373259	47.53187	9.37141	3.5	128	1890
103373264	46.88319	8.22524	4.5	131	3900
103373265	47.56593	9.379064	4.5	118	1648
103373269	47.5360847	8.7982762	4.5	134	2150
103373275	47.61086	8.72642	4.5	95	1600
103373277	47.2610155	8.8509628	4.5	92	1800
103373286	45.98402	8.94436	2.5	63	1300
103373289	47.5999385	8.9978565	5.5	220	2620
103373302	47.6683493	8.634437	3.5	85	1660
103373312	47.3911778	8.5380099	2	65	2500
103373315	47.50178	8.74719	3.5	87	1645
103373317	47.14462	8.43307	4.5	120	2308
103373324	47.576262	7.644497	3.5	80	1950
103373325	46.4764211	6.8863373	5	140	3216
103373332	47.4161486	8.2583271	7	210	2800
103373333	47.474773	9.000656	1.5	50	800
103373334	47.23585	8.73704	4.5	85	1842
103373346	47.41945	8.50489	4.5	119	2790
103373348	47.398455	8.538714	3.5	80	1736
103373359	47.409129	8.481568	2	50	1500
103373369	47.35065	8.442697	5.5	120	3290
103373381	47.4800472	8.8991871	6.5	210	2600
103373382	46.8054442	7.1581378	1.5	33	1015
103373387	47.41519	8.527069	1	15	420
103373395	47.56593	9.379064	2.5	60	1168
103373396	47.5584883	7.5552101	3	65	1525
103373406	47.55356	7.55824	5	125	2800
103373408	47.38472	8.92158	6.5	160	2020
103373409	47.322275	8.756294	4.5	113	2430
103373411	47.51249	8.472825	4.5	90	2250
103373418	47.37512	8.48781	4.5	95	2235
103373425	47.16783	8.5222	4.5	115	3640
103373426	47.3786541	8.1460261	2.5	80	1350
103373428	47.4844202	8.7693008	4.5	85	1790
103373433	47.3020748	9.0886461	6.5	200	2200
103373470	46.614624	6.504188	3	74	1488
103373473	47.430176	8.560658	1	15	500
103373477	46.9259102	7.5714819	3	60	1170
103373486	46.5088295	6.4926075	4.5	111	2795
103373501	47.456629	7.73811	3.5	70	1460
103373504	47.579737	7.589456	1	32	690
103373505	47.5468968	7.6236219	4.5	94	1700
103373507	47.3127585	7.69997	4.5	85	1350
103373509	47.561302	7.574967	2	54	1080
103373512	47.479214	7.750375	3	70	1390
103373525	47.214	8.80417	2.5	75	3100
103373545	46.5186382	6.6874465	2.5	71	2350
103373550	47.2573	8.59732	6.5	170	5144
103373551	47.24732	8.72823	7	220	5100
103373579	47.540961	7.592251	1	30	705
103373581	47.415817	8.477542	2.5	58	2230
103373597	47.5498125	7.5423719	4.5	101	1800
103373601	47.5571	7.6201	3.5	85	2400
103373612	47.1502314	8.3934463	3.5	107	1818
103373619	47.543138	7.599235	2	53	1070
103373622	47.563786	7.57894	2	38	1070
103373623	47.563786	7.57894	2	44	1070
103373626	47.3825768	8.5133314	2	45	2350
103373632	46.170483	8.796031	1	29	850
103373633	46.1760089	8.8065507	2	56	1005
103373634	46.0123833	8.9398971	2.5	73	1695
103373648	47.392107	8.6815141	3	72	1510
103373652	46.9507397	7.3912245	5.5	127	1996
103373653	47.176678	8.499314	4.5	133	3770
103373663	47.5222201	9.2590597	3.5	98	1190
103373664	47.5222201	9.2590597	1.5	35	529
103373665	47.5222201	9.2590597	2.5	55	899
103373666	46.1724671	8.7555932	2.5	52	1190
103373669	46.5235778	6.6648446	5	92	2120
103373698	47.424745	8.363589	4.5	90	1476
103373703	46.52422	6.623996	1	22	1120
103373704	46.501236	6.692327	3.5	68	1800
103373708	46.9923016	6.9286207	2	55	870
103373716	47.31347	8.59158	4.5	140	6800
103373718	47.214092	7.795539	3	65	1120
103373720	47.214109	7.796014	3	71	1070
103373745	47.388143	8.665275	5.5	105	2345
103373756	46.9421389	7.4643094	2	65	2070
103373757	47.422126	8.684882	3	63	1370
103373761	47.5215352	8.5471064	4.5	87	1460
103373804	47.4375274	8.46682	3	60	1310
103373806	47.3812974	8.5534203	6	158	4985
103373811	47.4886681	8.7604758	3.5	90	1663
103373813	47.4019293	8.5368142	2	57	1689
103373814	47.1431961	7.2730054	3	62	1110
103373824	47.407258	8.4889991	1	16	434
103373826	47.49049	8.746586	4.5	109	2475
103373828	46.850028	9.526336	1	27	835
103373829	46.9475215	7.4827538	2.5	46	1370
103373832	47.479254	8.483933	4.5	120	2060
103373846	47.563756	7.574343	1	30	770
103373849	46.1883975	6.1102373	1.5	30	1040
103373873	46.921471	7.11578	4.5	97	2045
103373883	47.500176	7.553587	2.5	69	1680
103373891	47.076455	9.476906	1.5	28	795
103373897	47.229819	7.500227	4.5	120	1980
103373899	47.2207672	8.8280325	2.5	85	3130
103373917	47.12091	8.9054	2	45	940
103373925	46.971577	7.475296	3	68	1390
103373926	47.239415	7.767639	2.5	65	1090
103373931	47.0972296	9.0722705	4.5	200	2400
103373932	47.48011	8.20557	1.5	35	750
103373935	47.561556	8.895489	3	62	1155
103373943	47.561556	8.895489	4.5	88	1282
103373945	47.299536	8.52078	2.5	63	1600
103373948	47.561717	8.89552	4.5	88	1370
103373951	47.299904	8.520045	3.5	70	1670
103373955	47.39335	8.432358	3.5	112	2630
103373958	46.802628	7.142383	3.5	94	1620
103373959	47.040374	9.073855	4	73	1070
103373962	47.047679	9.438915	3.5	91	1415
103373966	47.560711	8.8882628	3	59	1205
103373980	47.19146	7.401918	3.5	80	1225
103373981	46.514259	6.635268	4	119	3145
103373982	47.19146	7.401918	2.5	64	1065
103373984	47.540775	7.60147	2	61	1440
103373998	47.516868	8.532842	2.5	49	1310
103374011	47.3807209	8.4217436	3.5	97	2060
103374012	47.3804924	8.4211169	3.5	96	2039
103374013	47.381268	8.4219391	4.5	110	2380
103374014	47.381268	8.4219391	3.5	97	2248
103374016	47.5160332	8.2415054	4.5	103	1700
103374018	47.378073	8.0104613	1.5	35	930
103374019	47.3779369	8.0107115	2.5	57	1080
103374030	47.3772073	8.5132761	3.5	65	1940
103374073	46.431102	6.911337	3	56	1550
103374093	46.4608811	6.842913	3	63	1750
103374096	46.95059	7.37988	3.5	97	1753
103374097	46.95059	7.37988	4.5	110	1833
103374131	46.0049616	8.9378082	4.5	95	1750
103374146	47.409488	9.0710891	3.5	125	1700
103374147	47.414633	8.58746	3	65	1545
103374167	47.533188	8.576276	3.5	79	1600
103374172	47.440145	8.47688	2.5	65	1655
103374174	47.4397968	8.4765819	3.5	80	1859
103374193	47.4732844	9.5031167	4.5	83	1330
103374204	47.4246895	9.37481	1.5	55	990
103374211	47.255931	7.5815848	1.5	40	600
103374212	47.2568062	7.579328	1.5	36	600
103374217	46.925426	9.5373874	4.5	84	1290
103374219	47.1276901	9.4884682	2.5	57	1141
103374222	46.017302	8.94955	3.5	107	2370
103374225	47.506267	8.752289	3.5	92	1757
103374226	47.5027866	8.7552915	3.5	93	2044
103374233	46.539383	6.64389	2	38	935
103374236	47.490133	8.288382	4.5	80	1290
103374248	47.564932	7.598095	2	34	755
103374250	47.565265	9.121547	4.5	99	1380
103374327	47.3323377	8.1125798	4.5	110	1590
103374329	47.4142188	8.5375182	5.5	190	4286
103374338	46.8156666	7.1559616	3.5	75	1220
103374342	47.521993	7.70843	4.5	82	1490
103374359	47.3461636	8.5763233	4	100	3235
103374365	47.5708646	7.6646636	3	78	1440
103374370	47.194342	7.4479048	4.5	110	1730
103374378	47.327885	8.791408	3.5	87	1471
103374379	46.0004644	8.9035382	4.5	160	2025
103374389	47.36253	8.78565	5.5	140	2600
103374390	47.392728	8.441755	4.5	110	2190
103374400	47.313337	8.5554262	5.5	170	4950
103374411	47.073837	8.288579	3	60	1150
103374417	47.60569	8.50343	4.5	90	1975
103374422	47.551941	7.545684	3	65	1465
103374425	47.32841	7.84409	4.5	108	1750
103374433	47.38308	8.55258	2.5	59	2400
103374435	47.0867832	8.3517251	4.5	100	1560
103374437	47.38342	8.07267	4.5	150	1900
103374438	47.42237	8.5421	3	68	1790
103374442	47.1952795	8.7141634	4.5	142	5500
103374444	47.293656	8.565617	5.5	110	3289
103374446	47.5049639	7.7305642	1.5	41	980
103374450	47.32602	8.65292	7.5	222	8500
103374453	47.03371	8.31177	3.5	90	1850
103374454	47.27104	8.660167	3.5	110	1985
103374457	47.3835683	8.5417467	2.5	70	2350
103374458	47.3720286	8.7820008	2.5	65	1549
103374459	47.43404	8.20216	4.5	120	2290
103374476	47.4939192	8.7125215	4.5	105	2130
103374499	47.42309	8.686	2.5	71	1450
103374505	47.477008	8.304969	1	24	680
103374516	47.513737	8.475392	3	86	2000
103374518	46.1996095	6.1492856	3.5	90	5680
103374589	47.496395	7.726125	1	34	740
103374593	47.48173	8.45933	3.5	88	1600
103374597	47.1893082	8.8560369	3.5	116	2350
103374604	47.505028	8.591925	3.5	90	1860
103374609	47.593816	7.655401	3.5	107	2050
103374623	47.281744	7.928362	1	29	695
103374624	47.281744	7.928362	1.5	36	720
103374645	46.52313	6.66494	3.5	98	2550
103374646	46.77251	6.63936	3.5	78	1700
103374677	47.559188	7.614204	3.5	72	1720
103374682	47.5392295	7.6027165	2.5	62	1040
103374685	47.545293	7.95093	4.5	101	1710
103374689	47.373088	8.639266	5	162	3650
103374692	47.4288659	8.3916942	3.5	90	1740
103374694	47.25414	8.59327	4.5	117	2875
103374696	47.2429912	8.9464849	2.5	57	900
103374701	47.3029174	8.593188	3	104	3350
103374710	47.428181	8.567246	3	64	1540
103374712	46.959846	7.515688	4.5	90	1520
103374721	47.476132	8.311349	3.5	87	1970
103374732	47.424931	8.614403	4.5	120	2540
103374751	47.537825	7.502385	4.5	140	2000
103374764	47.391974	8.5261181	3	80	2500
103374774	47.4818496	8.7644198	4.5	90	1877
103374777	47.25984	8.58539	3.5	95	2500
103374781	47.5529615	8.8871876	3.5	60	1215
103374789	46.52422	6.623996	1	24	1130
103374792	46.202204	6.16128	5.5	97	3800
103374808	46.4646861	6.3482677	3.5	82	3500
103374814	46.6106664	7.0625829	2	43	960
103374815	46.621173	7.062444	4.5	117	1910
103374816	47.746895	8.699222	4.5	116	1740
103374829	47.540567	7.598165	3	72	1390
103374835	47.4165332	9.2594618	3.5	70	1400
103374853	47.412018	8.270922	4.5	98	1960
103374854	47.426589	9.376894	3.5	119	2350
103374857	46.935134	7.434246	4.5	72	1790
103374890	47.424324	8.4094535	4.5	86	1730
103374892	47.3824402	8.5449549	2.5	101	3300
103374893	47.4060868	8.4941433	3.5	90	1990
103374894	47.132399	7.246186	3	63	1020
103374901	47.3834346	8.5602989	3	91	3195
103374935	47.527537	7.5752202	2.5	63	1565
103374944	47.401094	8.395	4.5	124	2235
103374959	47.350998	8.57865	1	30	1500
103374963	47.5329109	8.5852621	3.5	126	2010
103374970	47.552	7.79431	3.5	107	1600
103374981	47.478261	9.523124	2	44	930
103374982	47.381669	9.554647	2.5	56	990
103374984	47.425197	8.687681	3	66	1475
103374987	47.463236	9.057988	3	75	1290
103374988	47.414447	9.175051	2	45	730
103374990	47.412056	9.349663	3.5	65	1275
103374991	47.478541	9.523068	5.5	98	1510
103374992	47.478541	9.523068	4.5	83	1410
103374993	47.423988	9.366283	1	20	585
103374994	47.423988	9.366283	2	38	850
103374997	47.412056	9.349663	2.5	53	1140
103374998	47.412197	9.350764	2.5	53	1150
103374999	47.4121432	9.3518619	1	29	775
103375001	47.412006	9.351486	2	49	1035
103375003	47.6402149	9.1833296	4	74	1370
103375004	47.6402149	9.1833296	4	74	1370
103375005	47.6400285	9.1831638	4	74	1370
103375007	47.416457	9.436664	2.5	58	1010
103375008	47.4163825	9.4368069	2.5	58	1030
103375012	47.483301	8.290834	2.5	70	1340
103375016	46.942365	7.42014	3.5	89	1882
103375021	47.371163	8.380283	4.5	113	1880
103375022	47.424538	8.522012	4.5	116	2135
103375024	47.413828	8.5576	5.5	147	2950
103375025	47.416001	8.537281	3.5	99	2475
103375029	47.5084079	8.7679498	4	101	2005
103375033	47.291733	8.54029	3.5	69	1700
103375040	47.4795353	7.5975318	3	76	1865
103375048	47.34821	7.919817	4.5	111	1837
103375052	47.3500579	8.2655306	3.5	102	1480
103375065	47.3865263	8.2157682	5.5	140	2200
103375084	46.5502649	6.5500276	3.5	84	1800
103375088	47.344268	8.730016	3.5	72	1970
103375090	47.463355	8.333956	4.5	94	1846
103375093	46.176405	9.014317	2.5	67	1000
103375103	46.2832039	7.5168556	2	52	685
103375107	47.208506	7.544052	3	78	1280
103375124	47.4174829	8.6249999	3	61	1315
103375141	47.4697073	8.5127566	4.5	103	1933
103375142	47.392074	8.617953	2.5	55	1384
103375167	47.17394	8.520292	2	51	1932
103375171	47.5665544	7.5807283	4.5	110	2300
